id,event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,description,veh_type,veh_no,corridor,priority,client_id,police_station,zone,junction,day_of_week,day_name,hour,minute,month,month_name,date,week_of_year,year,week_id,hour_ist,time_bucket,time_bucket_ist,is_named_corridor,cause_severity,corridor_id,event_cause_id,zone_id,veh_type_id,time_bucket_ist_id,time_bucket_id,risk_weight,weeks_present,recurrence_score
FKID006108,unplanned,12.9332367,77.612965,"Hosur Road, Salarpuria Tower, Adugodi, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,False,2023-11-21 00:44:46.432000+00:00,,closed,yes,,private_car,FKN00GL3024,Hosur Road,High,1,Adugodi,South Zone 2,UCO Bank(Forum),1.0,Tuesday,0.0,44.0,11.0,November,2023-11-21,47,2023,47_2023,6,midnight,early_morning,1,1.0,7,11,7,7,1,1,1.5,8.0,0.3478
FKID006109,unplanned,12.9650713,77.6067195,"Arab Lane B Street, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2023-11-21 02:42:50.654000+00:00,,closed,yes,BMTC ಬಸ್ಸು ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ,bmtc_bus,FKN00GL3025,Mysore Road,High,1,Ashok Nagar,Central Zone 1,JohnsonMarket,1.0,Tuesday,2.0,42.0,11.0,November,2023-11-21,47,2023,47_2023,8,midnight,early_morning,1,1.0,10,11,0,1,1,1,1.5,12.0,0.5217
FKID006110,unplanned,12.9803266,77.5708272,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-21 02:46:36.113000+00:00,,closed,no,Battery problem sir.,ksrtc_bus,FKN00GL3026,Non-corridor,Low,1,Chamarajpet,Central Zone 2,KhodaysCircle(DV UrsCircle),1.0,Tuesday,2.0,46.0,11.0,November,2023-11-21,47,2023,47_2023,8,midnight,early_morning,0,1.0,11,11,1,3,1,1,1.0,20.0,0.8696
FKID006111,unplanned,13.1037794,77.6008869,"Kogilu Main Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-21 03:38:23.959000+00:00,,closed,yes,Towards airport kogilu on favour school bus electrical issue sir,others,FKN00GL3027,Bellary Road 2,High,1,Yelahanka,North Zone 2,KogilluCrossJunc,1.0,Tuesday,3.0,38.0,11.0,November,2023-11-21,47,2023,47_2023,9,midnight,morning,1,1.0,3,11,5,5,4,4,1.5,6.0,0.2609
FKID006112,unplanned,12.9670367,77.5875092,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-21 04:18:28.937000+00:00,,closed,yes,,lcv,FKN00GL3028,Mysore Road,High,1,Halasuru Gate,Central Zone 2,UlsoorGateJunc,1.0,Tuesday,4.0,18.0,11.0,November,2023-11-21,47,2023,47_2023,9,midnight,morning,1,1.0,10,11,1,4,4,4,1.5,16.0,0.6957
FKID006113,unplanned,12.98646261,77.54946852,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2023-11-21 05:24:33.168000+00:00,,closed,yes,,ksrtc_bus,FKN00GL3029,West of Chord Road,High,1,Vijayanagara,West Zone 2,DhobiGhatJunc,1.0,Tuesday,5.0,24.0,11.0,November,2023-11-21,47,2023,47_2023,10,early_morning,morning,1,1.0,21,11,10,3,4,4,1.5,4.0,0.1739
FKID006114,unplanned,12.9365506,77.5186746,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2023-11-21 06:17:26.599000+00:00,,closed,yes,Traffic slow moment,bmtc_bus,FKN00GL3030,Mysore Road,High,1,Byatarayanapura,West Zone 1,RajeshwariJunc,1.0,Tuesday,6.0,17.0,11.0,November,2023-11-21,47,2023,47_2023,11,early_morning,morning,1,1.0,10,11,9,1,4,4,1.5,16.0,0.6957
FKID006115,unplanned,12.9762309,77.6018001,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-21 06:26:43.162000+00:00,,closed,yes,Breakdown,others,FKN00GL3031,Old Madras Road,High,1,Cubbon Park,Central Zone 1,AnilKumbleCircle,1.0,Tuesday,6.0,26.0,11.0,November,2023-11-21,47,2023,47_2023,11,early_morning,morning,1,1.0,18,11,0,5,4,4,1.5,7.0,0.3043
FKID006116,unplanned,12.9808194,77.5706632,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-21 06:52:10.203000+00:00,,closed,yes,,lcv,FKN00GL3032,Non-corridor,Low,1,Chamarajpet,Central Zone 2,KhodaysCircle(DV UrsCircle),1.0,Tuesday,6.0,52.0,11.0,November,2023-11-21,47,2023,47_2023,12,early_morning,morning,0,1.0,11,11,1,4,4,4,1.0,21.0,0.913
FKID006117,unplanned,13.0411633,77.6204933,"MBT Road, Chanukya Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",others,False,2023-11-21 07:19:51.150000+00:00,,closed,yes,"ನಮಸ್ತೆ ಸರ್, ವೀರಣ್ಣ ಪಾಳ್ಯ ಟುವರ್ಡ್ ನಾಗವಾರ ಕಡೆ ಇರುತ್ತದೆ ಕೆ ಜಿ ಹಳ್ಳಿ ಮೆಟ್ರೋ ವರ್ಕ್ ನಡೆಯುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಮಾನ್ಯತಾ ಟುವರ್ಡ್ ಕೆಇಬಿ ಮಾನ್ಯತಾ ಟುವರ್ಡ್ ಕೆ ಆರ್ ಪುರಂ ರಸ್ತೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",unknown,,ORR North 1,High,1,Hennuru,North Zone 1,Nagavara-ORR Junction,1.0,Tuesday,7.0,19.0,11.0,November,2023-11-21,47,2023,47_2023,12,early_morning,morning,1,0.8,14,4,4,10,4,4,1.5,9.0,0.3913
FKID006118,planned,12.9178592,77.6231754,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",construction,True,2023-11-21 08:23:00.469000+00:00,2023-11-21 08:27:46+00:00,closed,yes,ಸರ್ ನಮಸ್ತೆ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಸಿಗ್ನಲ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಮೆಟ್ರೋ ಕಡೆಯಿಂದ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಿರುತ್ತಾರೆ ಸರ್ ಟ್ರಾಫಿಕ್ slow ಮೂಮೆಂಟ್ ಇದೆ  sir,unknown,,ORR East 1,High,1,Madiwala,South Zone 2,SilkBoardJunc,1.0,Tuesday,8.0,23.0,11.0,November,2023-11-21,47,2023,47_2023,13,early_morning,afternoon,1,1.5,12,2,7,10,0,0,1.5,2.0,0.087
FKID006119,unplanned,13.0082341,77.6952922,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",others,False,2023-11-21 08:57:23.233000+00:00,,closed,yes,[PERSON] battari charge illa sir k r purma to govt hospital Sir,unknown,,Non-corridor,Low,1,K.R. Pura,East Zone 2,Devasandra(k r puram),1.0,Tuesday,8.0,57.0,11.0,November,2023-11-21,47,2023,47_2023,14,early_morning,afternoon,0,0.8,11,4,3,10,0,0,1.0,18.0,0.7826
FKID006120,unplanned,12.9530933,77.5417867,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-11-21 09:33:31.355000+00:00,,closed,yes,ಬ್ಯಾಟರಿ ಡೌನ್ ಆಗಿದೆ ಸರ್ 15 ನಿಮಿಷದಲ್ಲಿ ಕ್ಲಿಯರ್ ಆಗುತ್ತೆ ಅಂತ ಡ್ರೈವರ್ ಹೇಳ್ತಿದ್ದಾರೆ. ಬಸ್ಸು ಸೈಡ್ ನಲ್ಲಿ ಇದೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ಸಮಸ್ಲೈ ಇಲ್ಲ,bmtc_bus,FKN00GL3033,Mysore Road,High,1,Byatarayanapura,West Zone 2,SatteliteBusStandJunc,1.0,Tuesday,9.0,33.0,11.0,November,2023-11-21,47,2023,47_2023,15,morning,afternoon,1,1.0,10,11,10,1,0,0,1.5,6.0,0.2609
FKID006121,unplanned,12.9212433,77.6203446,"Madiwala Market Street, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2023-11-21 11:40:02.074000+00:00,,closed,yes,Vehicle bresckdwun sir,private_bus,FKN00GL3034,Hosur Road,High,1,Madiwala,South Zone 2,AyyappaTempleJunc,1.0,Tuesday,11.0,40.0,11.0,November,2023-11-21,47,2023,47_2023,17,morning,evening,1,1.0,7,11,7,6,2,2,1.5,1.0,0.0435
FKID006122,unplanned,13.0266,77.63611,"MBT Road, Raghvendra Layout, Hennur Bande, Bengaluru, Karnataka. Pin-560043 (India)",others,False,2023-11-21 19:29:48.917000+00:00,,active,yes,ಹೆಣ್ಣೂರು [LOCATION] ಪಾಸ್ ಟು ಕಲ್ಯಾಣ್ ನಗರ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಟ್ರಾಫಿಕ್ ಜಾಮ್ ಆಗಿರುತ್ತದೆ ಸರ್,unknown,,ORR North 1,High,1,Hennuru,East Zone 2,Kammanahalli-RingRoadJunction,1.0,Tuesday,19.0,29.0,11.0,November,2023-11-21,47,2023,47_2023,0,evening,midnight,1,0.8,14,4,3,10,3,3,1.5,12.0,0.5217
FKID006123,unplanned,13.0145624,77.5840694,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-11-21 19:36:17.532000+00:00,,closed,yes,Vehicle off loaded jayamahal road near stock 15 edde,heavy_vehicle,FKN00GL3035,Bellary Road 1,High,1,Sadashivanagar,North Zone 2,MekhriCircle,1.0,Tuesday,19.0,36.0,11.0,November,2023-11-21,47,2023,47_2023,1,evening,midnight,1,1.0,2,11,5,2,3,3,1.5,18.0,0.7826
FKID006124,unplanned,13.0167911,77.6605001,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",accident,False,2023-11-21 19:37:57.607000+00:00,,closed,yes,ಎರಡು ವಾಹನಗಳ ಮದ್ಯೆ ಅಪಘಾತ ಆಗಿರುತ್ತದೆ,unknown,,ORR North 1,High,1,Banaswadi,North Zone 1,RamamurthyNagarJunction,1.0,Tuesday,19.0,37.0,11.0,November,2023-11-21,47,2023,47_2023,1,evening,midnight,1,3.0,14,0,4,10,3,3,3.0,12.0,0.5217
FKID006125,unplanned,13.0146181,77.5844666,"Jayamahal Main Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-11-21 19:39:06.060000+00:00,,closed,yes,Vehicle off loaded jayamahal road near stock 15,heavy_vehicle,FKN00GL3035,Bellary Road 1,High,1,R.T. Nagar,North Zone 2,MekhriCircle,1.0,Tuesday,19.0,39.0,11.0,November,2023-11-21,47,2023,47_2023,1,evening,midnight,1,1.0,2,11,5,2,3,3,1.5,18.0,0.7826
FKID006126,unplanned,12.9715363,77.5934875,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-21 20:20:18.888000+00:00,,closed,no,Towards siddalingayya junction KB road....,lcv,FKN00GL3036,Mysore Road,High,1,Halasuru Gate,Central Zone 2,SiddalingaiahCircle,1.0,Tuesday,20.0,20.0,11.0,November,2023-11-21,47,2023,47_2023,1,evening,midnight,1,1.0,10,11,1,4,3,3,1.5,18.0,0.7826
FKID006127,unplanned,12.9621302,77.5335461,"Chord Road, BHEL Township, Widia Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2023-11-21 20:29:57.955000+00:00,,closed,yes,Vehicle break down,bmtc_bus,FKN00GL3037,West of Chord Road,High,1,Byatarayanapura,West Zone 2,AttiguppeCircleJunction,1.0,Tuesday,20.0,29.0,11.0,November,2023-11-21,47,2023,47_2023,1,evening,midnight,1,1.0,21,11,10,1,3,3,1.5,9.0,0.3913
FKID006128,unplanned,13.0414707,77.6155912,"MBT Road, Narayana Swami Layout, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",others,False,2023-11-21 20:31:06.180000+00:00,,closed,yes,ನಮಸ್ತೆ ಸರ್. ಮಾನ್ಯತಾ ಟಿವಾರ್ಡ್ಸ್ ಕೆ ಆರ್ ಪುರಂ ಕಡೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್ ಕೆಜಿ ಹಳ್ಳಿ ಲಿಮಿಟ್ಸ್ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,unknown,,ORR North 1,High,1,Hennuru,North Zone 1,"VeerannapalyaJunction(BEL,HO)",1.0,Tuesday,20.0,31.0,11.0,November,2023-11-21,47,2023,47_2023,2,evening,midnight,1,0.8,14,4,4,10,3,3,1.5,12.0,0.5217
FKID006129,unplanned,13.0403988,77.62432276,"Thanisandra Main Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",construction,False,2023-11-21 20:38:34.192000+00:00,,closed,no,Nagavara junction towards keb traffic slow moment,unknown,,Hennur Main Road,High,1,Hennuru,North Zone 1,Nagavara-ORR Junction,1.0,Tuesday,20.0,38.0,11.0,November,2023-11-21,47,2023,47_2023,2,evening,midnight,1,1.5,6,2,4,10,3,3,1.5,4.0,0.1739
FKID006130,unplanned,13.0413731,77.6226451,"MBT Road, AK Colony, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",congestion,False,2023-11-21 21:05:49.951000+00:00,,closed,no,"Traffic slow movement towards [LOCATION] bridge from Manyata tech park,",unknown,,Hennur Main Road,High,1,Hennuru,North Zone 1,Nagavara-ORR Junction,1.0,Tuesday,21.0,5.0,11.0,November,2023-11-21,47,2023,47_2023,2,night,midnight,1,2.0,6,1,4,10,3,3,1.5,4.0,0.1739
FKID006131,unplanned,12.9779515,77.6018514,"Central Street, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-21 21:12:33.928000+00:00,,closed,yes,Bmtc bus off [LOCATION] near [LOCATION] jn towards brv sir,bmtc_bus,FKN00GL3038,Old Madras Road,High,1,Cubbon Park,Central Zone 1,Shivajinagar(BRV)Junction,1.0,Tuesday,21.0,12.0,11.0,November,2023-11-21,47,2023,47_2023,2,night,midnight,1,1.0,18,11,0,1,3,3,1.5,8.0,0.3478
FKID006132,unplanned,12.9166251,77.5723081,"Subramanyapura Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2023-11-21 21:16:10.801000+00:00,,closed,yes,Bmtc bus breakdown due to tyre problem at banashankari bus stand towards yarabnagara jn vehicle movement slow sir,bmtc_bus,FKN00GL3039,Non-corridor,Low,1,Banashankari,West Zone 2,BanashankariBusStandJunc,1.0,Tuesday,21.0,16.0,11.0,November,2023-11-21,47,2023,47_2023,2,night,midnight,0,1.0,11,11,10,1,3,3,1.0,21.0,0.913
FKID006133,unplanned,12.9382241,77.6978805,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",water_logging,False,2023-11-21 21:34:18.871000+00:00,,closed,yes,[PERSON] water lagin,unknown,,ORR East 1,High,1,HAL Old Airport,East Zone 1,Kadubeesanahalli-ORR Junc,1.0,Tuesday,21.0,34.0,11.0,November,2023-11-21,47,2023,47_2023,3,night,midnight,1,1.5,12,13,2,10,3,3,1.5,11.0,0.4783
FKID006134,unplanned,12.9602459,77.6415354,"Intermediate Ring Road, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",others,False,2023-11-21 21:41:37.549000+00:00,,closed,yes,Fire in car,unknown,,Old Airport Road,High,1,Halasur,Central Zone 1,DomlurWaterTank,1.0,Tuesday,21.0,41.0,11.0,November,2023-11-21,47,2023,47_2023,3,night,midnight,1,0.8,17,4,0,10,3,3,1.5,3.0,0.1304
FKID006135,unplanned,12.9751833,77.58241,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",pot_holes,False,2023-11-21 22:00:11.454000+00:00,,closed,no,BBMP chamber drainage water leakage,unknown,,Non-corridor,Low,1,Upparpet,Central Zone 2,StateBankofMysoreJunc,1.0,Tuesday,22.0,0.0,11.0,November,2023-11-21,47,2023,47_2023,3,night,midnight,0,1.0,11,5,1,10,3,3,1.0,21.0,0.913
FKID006136,unplanned,13.1025682,77.5998215,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-21 22:37:29.234000+00:00,,closed,yes,Concrete mixer breakdown due to starting problem at kogilu junction sir,heavy_vehicle,FKN00GL3040,Bellary Road 2,High,1,Yelahanka,North Zone 2,KogilluCrossJunc,1.0,Tuesday,22.0,37.0,11.0,November,2023-11-21,47,2023,47_2023,4,night,midnight,1,1.0,3,11,5,2,3,3,1.5,15.0,0.6522
FKID006137,unplanned,12.9396328,77.5979386,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,False,2023-11-21 23:27:41.373000+00:00,,closed,yes,Vehicle off road due to No fuel,lcv,FKN00GL3041,Non-corridor,Low,1,Wilson Garden,South Zone 2,NIMHANS Junction,1.0,Tuesday,23.0,27.0,11.0,November,2023-11-21,47,2023,47_2023,4,night,midnight,0,1.0,11,11,7,4,3,3,1.0,21.0,0.913
FKID006138,unplanned,12.9924603,77.6011425,"Railway Station Road, Cantt Railway Quarters, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",vehicle_breakdown,False,2023-11-21 23:45:16.219000+00:00,,closed,yes,ಜಮೀರ್ ಅಹ್ಮದ್ ಸರ್ ಮನೆ ಹತ್ತಿರ ಈ ಆಟೋ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್,auto,FKN00GL3042,Non-corridor,Low,1,Pulikeshinagar(F.Town),Central Zone 2,VetenaryHospitalJunc-Shivajinagar,1.0,Tuesday,23.0,45.0,11.0,November,2023-11-21,47,2023,47_2023,5,night,early_morning,0,1.0,11,11,1,0,1,1,1.0,20.0,0.8696
FKID006139,unplanned,12.9937533,77.60556,"Netaji Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",vehicle_breakdown,False,2023-11-22 00:18:07.946000+00:00,,closed,yes,Accelerator problem,bmtc_bus,FKN00GL3043,Non-corridor,Low,1,Pulikeshinagar(F.Town),North Zone 1,HainsJunc,2.0,Wednesday,0.0,18.0,11.0,November,2023-11-22,47,2023,47_2023,5,midnight,early_morning,0,1.0,11,11,4,1,1,1,1.0,21.0,0.913
FKID006140,unplanned,12.9517504,77.4995444,"1st Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2023-11-22 00:48:50.357000+00:00,,closed,yes,Bmtc busoff road [LOCATION] Sir,bmtc_bus,FKN00GL3044,Non-corridor,Low,1,Jnanabharathi,West Zone 1,RingRoad-UllalJunction,2.0,Wednesday,0.0,48.0,11.0,November,2023-11-22,47,2023,47_2023,6,midnight,early_morning,0,1.0,11,11,9,1,1,1,1.0,21.0,0.913
FKID006141,unplanned,12.9666771,77.6086475,"Wood Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2023-11-22 01:39:03.012000+00:00,,closed,yes,Vehicle breakdown,private_car,FKN00GL3045,Mysore Road,High,1,Ashok Nagar,Central Zone 1,MotherTeressaCircle,2.0,Wednesday,1.0,39.0,11.0,November,2023-11-22,47,2023,47_2023,7,midnight,early_morning,1,1.0,10,11,0,7,1,1,1.5,13.0,0.5652
FKID006142,unplanned,12.9645367,77.5733653,"BGS Flyover, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2023-11-22 03:39:47.127000+00:00,,closed,yes,LGV  vehicle back well ಕಟ್ ಆಗಿದೆ ಸಾರ್ ಒನ್ ಸೈಡ್ ಟ್ರಾಫಿಕ್ ಮೂವ್ ಆಗ್ತಾ ಇದೆ ಸರ್,lcv,FKN00GL3046,Mysore Road,High,1,Chamarajpet,Central Zone 2,A S CharStreet-MysoreRdJunc,2.0,Wednesday,3.0,39.0,11.0,November,2023-11-22,47,2023,47_2023,9,midnight,morning,1,1.0,10,11,1,4,4,4,1.5,14.0,0.6087
FKID006143,unplanned,13.0448184,77.5049414,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-11-22 03:54:50.763000+00:00,,closed,yes,"Peenya flyover incoming [PERSON] turn on flyover lgv vehicle off road, vehicle One side moving towards goragontepalya.",lcv,FKN00GL3047,Tumkur Road,High,1,Peenya,West Zone 1,HesaraghattaJunction,2.0,Wednesday,3.0,54.0,11.0,November,2023-11-22,47,2023,47_2023,9,midnight,morning,1,1.0,19,11,9,4,4,4,1.5,10.0,0.4348
FKID006144,unplanned,13.015894,77.553932,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-22 03:56:50.095000+00:00,,closed,yes,10 mnt remove madstini,lcv,FKN00GL3048,Tumkur Road,High,1,Yeshwanthpura,West Zone 1,TumkurRdMarappanapalyaJunc,2.0,Wednesday,3.0,56.0,11.0,November,2023-11-22,47,2023,47_2023,9,midnight,morning,1,1.0,19,11,9,4,4,4,1.5,10.0,0.4348
FKID006145,unplanned,13.1182917,77.60889,"Bellary Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-22 04:39:35.635000+00:00,,closed,yes,Palahalli gate onflyover to wards airport eicher vehicle tyer bust sir traffic normal mument sir,heavy_vehicle,FKN00GL3049,Bellary Road 2,High,1,Yelahanka,North Zone 2,BagalurCrossJunc,2.0,Wednesday,4.0,39.0,11.0,November,2023-11-22,47,2023,47_2023,10,midnight,morning,1,1.0,3,11,5,2,4,4,1.5,12.0,0.5217
FKID006146,unplanned,12.9607909,77.6378867,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,2023-11-22 05:03:04.463000+00:00,,closed,yes,,bmtc_bus,FKN00GL3050,Old Airport Road,High,1,Halasur,Central Zone 1,DomlurWaterTank,2.0,Wednesday,5.0,3.0,11.0,November,2023-11-22,47,2023,47_2023,10,early_morning,morning,1,1.0,17,11,0,1,4,4,1.5,5.0,0.2174
FKID006147,unplanned,12.98267965,77.63678454,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2023-11-22 05:39:47.779000+00:00,,closed,no,,heavy_vehicle,FKN00GL3051,Old Madras Road,High,1,Jeevanbheemanagar,Central Zone 1,OldMadrasRd-DoubleRdJunc,2.0,Wednesday,5.0,39.0,11.0,November,2023-11-22,47,2023,47_2023,11,early_morning,morning,1,1.0,18,11,0,2,4,4,1.5,7.0,0.3043
FKID006148,unplanned,12.8878143,77.5972105,"Bannerghatta Main Road, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2023-11-22 06:05:56.864000+00:00,,closed,yes,Bpl towards Arekere junction traffic no problem,bmtc_bus,FKN00GL3052,Bannerghata Road,High,1,Hulimavu,South Zone 2,ArakereGateJunc,2.0,Wednesday,6.0,5.0,11.0,November,2023-11-22,47,2023,47_2023,11,early_morning,morning,1,1.0,1,11,7,1,4,4,1.5,4.0,0.1739
FKID006149,unplanned,12.9630917,77.5670733,"BGS Flyover, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2023-11-22 06:16:13.466000+00:00,,closed,yes,LGV back wheel ಪಂಚರ್ ಆಗಿರುತ್ತದೆ ಸರ್ ಒಂದು ಸೈಡ್ ಟ್ರಾಫಿಕ್ ಮೂ ಆಗ್ತಾ ಇದೆ ಸರ್,lcv,FKN00GL3053,Mysore Road,High,1,Chamarajpet,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,2.0,Wednesday,6.0,16.0,11.0,November,2023-11-22,47,2023,47_2023,11,early_morning,morning,1,1.0,10,11,1,4,4,4,1.5,14.0,0.6087
FKID006150,unplanned,12.9757824,77.560073,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-22 06:54:24.776000+00:00,,closed,yes,Traffic normal sir,lcv,FKN00GL3054,Magadi Road,High,1,Magadi Road,Central Zone 2,LeprosyhospitalJunc,2.0,Wednesday,6.0,54.0,11.0,November,2023-11-22,47,2023,47_2023,12,early_morning,morning,1,1.0,9,11,1,4,4,4,1.5,13.0,0.5652
FKID006151,unplanned,12.9604318,77.5042754,"Kengeri Main Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2023-11-22 07:06:31.860000+00:00,,closed,yes,,bmtc_bus,FKN00GL3055,Non-corridor,Low,1,Jnanabharathi,West Zone 1,Ring road-Near Kengunte Junction,2.0,Wednesday,7.0,6.0,11.0,November,2023-11-22,47,2023,47_2023,12,early_morning,morning,0,1.0,11,11,9,1,4,4,1.0,21.0,0.913
